,0
713,0.8467997361742223
714,4.249382608799942
715,8.595442120852278
716,-2.9270486951964334
717,-5.693155568598112
718,-7.867121750183957
719,7.439303518591437
720,-1.8671668963815904
721,12.14601423680369
722,0.3030572052688796
723,-3.8523032637515584
724,-5.646148311995043
725,-7.77836881795138
726,-1.105061163043932
727,1.251423858954849
728,-4.339030298563571
729,-1.8056246376041103
730,-5.25886518842755
731,-2.1562127788800964
732,-4.605064109137603
733,-1.3842139524457635
734,-4.8362795738249105
735,1.2468181071199997
736,-0.6576424931512252
737,-10.301841230311766
738,-2.646809777356319
739,-8.717020435744098
740,-12.467381330395062
741,1.515162097448072
742,-3.925144255207174
743,-3.7378371639503922
744,-4.088307905971906
745,-2.535117844031646
746,0.18687720548375975
747,-2.2238679298647623
748,-6.862928408661059
749,-6.170701798662702
750,-7.61220024811562
751,0.20946021519877123
752,0.16439616382898903
753,3.305822012172233
754,-6.5208727407124485
755,2.1036416272854987
756,-4.84280757197545
757,-5.109321336682018
758,-2.6064399876910698
759,-5.741145975981264
760,2.888048647088933
761,-0.2518413446941361
762,6.848958222304173
763,4.43853373172193
764,0.7711071766949065
765,1.8916270731927254
766,-6.239252676185761
767,10.035987373124458
768,-1.2071855162680318
769,-0.7035181812203795
770,4.504388459510532
771,-8.867337361770161
772,-8.995776690376669
773,-4.787454469421041
774,0.7066573290114921
775,2.640954763520469
776,11.948610713462537
777,4.673358399773857
778,-1.9291894281474322
779,-10.106142077086218
780,-2.563681029649597
781,-4.844159588804255
782,-1.9832379321678613
783,-1.529789400065004
784,1.1725835451958466
785,-12.833206576202262
786,-0.7348214724229791
787,-3.5277305209151955
788,-4.818179067454569
789,-10.157294954644001
790,-13.141831254508935
791,0.3369877953461269
792,1.4343504953401434
793,-6.2399692753987495
794,-0.17921826647316363
795,-4.807873406257235
796,2.6605008215097286
797,-9.383730016138893
798,-4.123291206782086
799,-9.638381658843695
800,-5.474333544749955
801,-4.134675920921294
802,0.01772945718455654
803,5.646260273382898
804,-3.9452148699689964
805,-0.1619226133036924
806,7.37024757239112
807,9.723255474178467
808,-13.494220632859983
809,-4.510420423737805
810,-1.0492912166712147
811,-12.7998169100418
812,-5.716357452695025
813,-3.351102611642113
814,-14.909226746447445
815,-2.4801161569623194
816,-4.456439893499446
817,-0.8444526353383139
818,-3.4724067840439656
819,-16.094954454149153
820,-7.63237211200289
821,-11.551027737764297
822,-6.70939636472894
823,-3.4698941228136784
824,-5.698543280585401
825,-6.532241617948484
826,15.564171437581763
827,12.159698385687346
828,16.703951018351574
829,13.723877995350257
830,1.6617805634473397
831,17.195831433017336
832,16.54638657289293
833,9.288470198230387
834,6.86830826147602
835,1.6922984287041807
836,10.032103263412358
837,14.108139389808894
838,11.543406623916747
839,5.663543461480268
840,5.710638803873241
841,11.714475325474774
842,3.9301450013671317
843,6.708763594761663
844,-0.8632210771463809
845,-5.563028650766352
846,-7.666957397174143
847,0.1916124618187247
848,-4.236889301669093
849,-1.2211714468708672
850,-8.406249260050405
851,-8.632586594585238
852,-4.142480826474636
853,-9.104168652473994
854,-1.3682105286303967
855,2.6289333674025652
856,-11.072411344926453
857,-0.17841846614684265
858,0.5712007981666454
859,0.4430717907626187
860,7.671325767802188
861,-1.7139820305534903
862,-6.8536809809273525
863,-2.5324939109318505
864,-3.393867233579476
865,-6.288462033804961
866,3.5179684372085784
867,1.6235067683176592
868,-0.549207626389018
869,5.218361473539694
870,8.556589567716019
871,10.8394179611678
872,1.1717015808850744
873,5.058725140413178
874,-2.0904943659034183
875,9.889238986490211
876,1.0923635565166214
877,12.495558616617107
878,3.5351427524372916
879,9.749588957540961
880,2.2085796725745785
881,3.784523810443348
882,0.19953862281966783
883,13.067682807989383
884,10.921038604718513
885,2.444150334013477
886,0.11029472995214329
887,4.81317499769533
888,0.607738175299601
889,1.2250648343169468
890,2.8929714343874133
891,7.9614455922476
892,8.410025942277837
893,-0.5351973733988689
894,-2.1199608693174468
895,-5.70993958562647
896,-2.811967065940398
897,-6.08317821207835
898,-4.684110009564133
899,-7.283720580372702
900,-5.856947828378563
901,-11.870650284386887
902,-5.427015071910034
903,-0.32860923443059153
904,-8.741532563880455
905,-4.999849828880729
906,-4.323731081603702
907,-3.812623814338366
908,-2.247348068239655
909,-1.228956374523025
910,-2.564700139314204
911,-4.999514953345738
912,-0.9181743277557357
913,1.126896527185043
914,-10.58950903184482
915,0.7021175092966763
916,-1.9046714052739522
917,-1.858046929712006
918,2.33973936523373
919,-12.106072838504979
920,-11.613459111254517
921,1.2840270864450947
922,3.087724874304178
923,0.8702047017183583
924,-5.2339049872405194
925,-8.281096351110751
926,0.5989136093827394
927,-10.667091246511902
928,0.47526261502515244
929,-2.701715216768969
930,-0.46847136880337015
931,0.029161845858262758
932,-0.6627219262435391
933,-0.6850465300081221
934,6.462947944079206
935,-5.7467711738721174
936,-0.44906947313010503
937,-9.890430709655744
938,-2.719323160755875
939,-4.958086194629928
940,-2.0303822910981717
941,-3.6903004733926323
942,6.390225588590001
943,-8.660704359043782
944,-0.5519422693710041
945,3.6486755066751027
946,-2.926065242143588
947,0.8905589961570732
948,-2.074217410897095
949,-0.24384535488538273
950,-1.7171278045196312
951,-1.701677389316712
952,2.4824942545587083
953,-3.3873043797120146
954,4.515589825441235
955,-2.788300514806205
956,2.7943230550009277
957,1.082469030142149
958,-0.6185416745238528
959,-2.6779849292213354
960,3.809221209324111
961,-7.189520120129759
962,-3.400727888615953
963,-7.097009026207166
964,-5.332168426616024
965,-0.5715782352320327
966,-3.5508329435340933
967,4.078878743469222
968,-3.4041233200713785
969,-2.1367331866827795
970,-0.8182317967414212
971,2.1060723231627536
972,1.166224260692951
973,5.211439462466531
974,-3.39797588642881
975,-2.8634810826628274
976,-2.3586085467200957
977,-3.15686358202136
978,-9.124371278612829
979,-9.061625213131798
980,-4.824520740648883
981,-11.503464937625111
982,-1.8391322246613329
983,-7.77794121860847
984,-12.593424692248954
985,-1.6464068037678217
986,-6.286421749753446
987,-5.796153011765155
988,-9.716069935181375
989,0.8384661659807002
990,-3.99907948320796
991,-9.302226746255515
992,-5.969992099634506
993,-4.680376392282861
994,-2.8330650917717892
995,1.02195175154771
996,-3.3487652351022152
997,-2.1805726604157205
998,-9.24438752381186
999,-8.247301958052631
1000,-6.769380618760656
1001,-8.945841621633289
1002,-9.161396909470536
1003,2.4544090892148462
1004,-1.7254442062250366
1005,-2.860196182303198
1006,-10.957170083028315
1007,1.0367450369866908
1008,1.9869749619005033
1009,-9.672999416520334
1010,1.6511761906957414
1011,-2.0693724150602284
1012,-5.487685695742048
1013,2.1335470438936115
1014,2.4419622197335924
1015,-2.995030026426424
1016,-10.995968195871527
1017,-11.29745631352018
1018,-7.906358599874083
1019,-6.221047478178344
1020,-9.60116308880339
1021,-10.171517430763545
1022,-5.3476098261257246
1023,-6.459460689668182
1024,-0.7725338580160501
1025,-4.564098664583043
1026,-8.5366961296731
1027,-7.909421148930074
1028,-6.595188880437763
1029,-2.8533242714194906
1030,-6.555392693243784
1031,-7.144546443927486
1032,-6.946525167363862
1033,-1.254423615309309
1034,-4.5961762471461896
1035,1.675160761057061
1036,-2.072210215254497
1037,3.959902958373913
1038,-12.879541575461976
1039,-5.299638579690887
1040,-2.4545265523741007
1041,-8.747747151890746
1042,-4.527085725323012
1043,-7.184755827581494
1044,5.150852852825595
1045,15.510379494281946
1046,8.358632510891317
1047,13.961923891345322
1048,10.550446484421292
1049,1.506461321886456
1050,-2.038997493503367
1051,6.58226897624006
1052,-5.564759981995133
1053,3.5838464089030353
1054,-8.31277321126014
1055,-3.0120728545298765
1056,-4.507292925726368
1057,-7.337613926001507
1058,-2.063793933014427
1059,-5.247214592115538
1060,1.4370371986757284
1061,2.3829106290763544
1062,-9.65099446649214
1063,-0.134577954368448
1064,2.3231987468485267
1065,-9.535386619736279
1066,-12.269716819276256
1067,-5.79297072479067
1068,-1.4260935888296824
1069,-1.0127536896059675
1070,2.371339891711604
1071,4.760047450223413
1072,5.221207754336495
1073,-3.08978931351553
1074,-4.4303918662734425
1075,-3.3871362421077107
1076,-4.49463361267728
1077,1.1572722809937392
1078,-2.3834061751608417
1079,-1.0639665699991605
1080,0.26404872239614763
1081,-2.2841157306196282
1082,-4.211584410605793
1083,-2.635498741464186
1084,-5.306810181898793
1085,-2.5476422634940947
1086,-1.1904691652151018
1087,-5.957714750696767
1088,-0.8477963819348799
1089,12.15810935917183
1090,-6.982934768214186
1091,-2.4624503070327357
1092,-3.202333421876404
1093,2.5188399065165106
1094,-11.728704963536526
1095,-4.634459950912086
1096,3.7924911732052173
1097,-8.744130078158507
1098,-5.145985320606359
1099,-3.9571167511995586
1100,-9.471384000791653
1101,-6.860267026327928
1102,-7.426403486677026
1103,-4.970809919402138
1104,-2.178031362625437
1105,-3.9144829870780837
1106,-1.968254682911685
1107,-9.823446491864166
1108,-10.543479887400624
1109,-5.228022182642222
1110,-4.308668452194881
1111,-11.28735614167841
1112,-6.139179043797974
1113,-2.8069337065013324
1114,-5.76830179151491
1115,-5.174943074069121
1116,-6.079523700254104
1117,-10.339710845012254
1118,-12.751393130084972
1119,1.66996863338729
1120,1.520924663980991
1121,-6.545720695782422
1122,2.223161154555039
1123,-14.321226058462612
1124,6.796594753625099
1125,-7.725717054119392
1126,-17.035802834338728
1127,-3.5591945270217598
1128,-6.767337590012122
1129,-12.764568784847155
1130,0.37668394148681195
1131,6.053465345828192
1132,6.347702850241804
1133,-4.498602074422509
1134,-6.530318783775533
1135,10.080064305041184
1136,-3.7380901855370903
1137,-5.744096716569436
1138,13.22082516035137
1139,13.515212436627
1140,-7.97347509564664
1141,-3.361792058601158
1142,-0.6513208038670593
1143,-3.188950946312496
1144,-4.430813654560463
1145,-2.6392342938208158
1146,-2.60151699431384
1147,5.092173791097171
1148,-2.356544233223405
1149,-4.617110303855321
1150,1.2240843588902708
1151,-12.104104910385583
1152,-13.680978901872253
1153,-5.794168621329663
1154,-4.059121048653704
1155,-0.5122402666842141
1156,2.7030243680016612
1157,-5.81699696476413
1158,-4.030526764199932
1159,4.185097147508871
1160,-14.453352943043885
1161,-5.412863524837217
1162,-4.635346575154669
1163,9.02805930736138
1164,-2.9381910434456553
1165,-10.070831981486926
1166,-9.850630512952304
1167,1.2750142542742409
1168,4.470897520151575
1169,4.32825333509095
1170,8.17019454887526
1171,2.9012509439940875
1172,4.727532382687776
1173,14.94917867207064
1174,-11.963030258501757
1175,5.135024027882762
1176,1.6503687531523772
1177,0.31666099536327863
1178,1.8093648827810416
1179,-5.285791991786214
1180,-8.781319570923971
1181,-9.820881735166612
1182,-5.808107179912283
1183,-3.5850530397721148
1184,-3.152782092872105
1185,-6.690521579732183
1186,-4.398628552313715
1187,-3.8114298853400834
1188,-1.159131404365557
1189,-4.331316066480296
1190,-0.10830219018648846
1191,8.946489146331105
1192,13.721114253401339
1193,16.11202848111787
1194,16.946863771636107
1195,2.3178875381559454
1196,3.0239228536568605
1197,-2.144748422785339
1198,5.720800510959146
1199,5.757530471639033
1200,13.756396272097131
1201,14.544097612117685
1202,2.846298167246143
1203,-1.639718293103333
1204,8.233879717758875
1205,2.099163320045938
1206,-3.5502872306065387
1207,-1.6245231268169402
1208,-3.4494142263872645
1209,0.24301780730039502
1210,0.3541790237132667
1211,-3.0255801329849557
1212,-8.142216158134541
1213,-3.250983583163283
1214,-2.385365051134764
1215,-0.636566992284886
1216,-4.17049289335358
1217,3.933077997475227
1218,7.989796863478313
1219,13.228599618262992
1220,7.958636136781934
1221,4.362183234162712
1222,12.866130210742742
1223,6.261226509680315
1224,4.538282340541857
1225,-4.894021162021421
1226,7.114902860269096
1227,1.095111635488582
1228,1.322162184334415
1229,13.22203541393044
1230,2.6449551922289958
1231,-2.3948575984075697
1232,-0.22278140910749622
1233,-5.29783516577184
1234,1.1461855146797988
1235,0.6969456409081203
1236,3.5222860849966082
1237,-3.1847994906601027
1238,-6.901068065649266
1239,-7.726334932848115
1240,-4.824294933224472
1241,-0.863994752604283
1242,-0.6134986388453125
1243,-7.15961428549616
