,0
0,-48.686270218342784
1,-384.94477848336123
2,-13.474327336997035
3,6.706959027796742
4,-15.177169036120418
5,-49.78465096280003
6,-32.21304263919616
7,-26.282225620001796
8,-23.807205479592326
9,-29.412429545074943
10,-79.59103567525769
11,-2.5144043825569184
12,-24.720334853977207
13,59.58455534651851
14,44.10768475010967
15,-0.6049358509483369
16,26.472273174673077
17,81.10116848722076
18,32.15213731303787
19,35.88705316558456
20,48.943212423473355
21,-20.71491761133099
22,-24.614447217434886
23,-9.993192700669411
24,50.15883949771499
25,0.6209857054052321
26,-0.331209864467624
27,47.415869031101224
28,10.010830152779576
29,-47.53418977186108
30,-12.701321493834499
31,-75.42269317433262
32,136.55161109939195
33,95.37824301794147
34,8.618986416607854
35,-83.63448096439267
36,-21.020248632878307
37,41.72453084960556
38,-34.21447905525589
39,-9.731185536831859
40,-47.7088436596098
41,-39.463913168758395
42,124.02493265643692
43,-0.4870036132636102
44,0.6825291104612319
45,2.475841496139523
46,-57.1381357274952
47,-59.16269176080847
48,8.82570957019901
49,29.83661440387344
50,19.67162027582502
51,12.354777771979329
52,15.20848251506662
53,63.03703758493042
54,-22.638219457119945
55,-45.575437884778026
56,-80.65844785328979
57,-19.795378830284122
58,-25.766189049929622
59,-21.628126218915227
60,-4.594003152102474
61,1.6239698715505568
62,-12.55090354010487
63,-31.453155409544948
64,-36.418481912464145
65,-33.53032661601925
66,-29.089902948588374
67,1.7574421353635756
68,46.04387896135425
69,66.75960772857046
70,-115.7996999882164
71,42.787017200141904
72,61.16427944973087
73,-42.85088634118462
74,-60.753864033147934
75,-61.31947865895951
76,-50.991880591959
77,-56.89504032954598
78,72.15344639494991
79,-105.18895401060605
80,100.83258389309024
81,-58.478665445000175
82,-112.15799292176986
83,33.29895946755981
84,-64.27756742760563
85,22.658797938376424
86,-19.803255748003963
87,82.78759543970203
88,130.3371725119648
89,-50.37904665991688
90,-54.3839798457923
91,-32.67136793956185
92,40.26752458885288
93,-33.92664084956074
94,-57.558061700314525
95,-58.69002900645161
96,139.2559604682026
97,45.50266813114261
98,37.10358794406032
99,68.1321700699625
100,75.1664379574356
101,-19.835426550358775
102,-18.342330034822467
103,-44.47027457878018
104,-57.59849902614975
105,-11.650046270340923
106,-49.00178874656582
107,-70.42680690996373
108,-88.11179901286984
109,-40.14243270084286
110,-27.72856203839207
111,3.9485820494589774
112,-27.761826600879672
113,3.440132368355748
114,-26.747003164142612
115,-3.5224365852775605
116,-0.9807283394041093
117,19.623222667723653
118,-26.032326247543338
119,-6.909403633326534
120,-4.269697438925746
121,3.1793774552640883
122,23.914051566272732
123,-12.297301473096255
124,-40.42761763557816
125,97.15493744984245
126,16.51996925845718
127,-82.32372510060692
128,45.58951028063869
129,30.47896016575372
130,51.709573719650265
131,25.852248664945122
132,104.69589506462192
133,128.6105938889084
134,95.87602495029545
135,-80.49714253470326
136,4.062230269424376
137,52.739845145493504
138,10.863292366266009
139,-4.500722493976596
140,-36.639292385429385
141,-20.38104743883038
142,112.9080980904398
143,-29.608415689319614
144,-15.905392821878436
145,49.86016849055862
146,27.196899656206128
147,23.60422645881748
148,12.567615780979153
149,-2.872885432094577
150,-53.69851897284413
151,-49.4936336986723
152,-44.833483766764644
153,12.238411415368077
154,79.57391932979202
155,37.8426071144638
156,20.815913829952237
157,53.12689838185882
158,-12.48914995417023
159,59.54915465041971
160,-40.22742049023533
161,-60.320383455604556
162,-57.52219155058289
163,-32.317101381719354
164,11.395009849220273
165,-11.220299761742595
166,-19.502385135740283
167,17.927258379757163
168,15.099794942885396
169,-77.88505372032547
170,0.26355533674335163
171,-20.785108890384677
172,55.55760494247055
173,-4.219827007502559
174,-37.09248618409062
175,-48.36139240488434
176,82.57635723426914
177,-103.48323542997265
178,-28.353604268282893
179,4.798029530793187
180,-61.00377182289982
181,-12.128819871694091
182,-83.01633602846438
183,-22.916627164930347
184,-65.75879071280384
185,6.724583221599218
186,-24.085234481841567
187,-36.634633876383546
188,-14.570364791900161
189,5.737556446343419
190,-3.1853451691570314
191,0.4918567277488677
192,-13.830756273120883
193,73.23854358866787
194,58.925649393349644
195,57.86477779224491
196,73.58750756457424
197,65.52507210150337
198,62.238177496939656
199,-39.25449289008999
200,25.44068333879089
201,40.22026440873718
202,7.3574403859672515
203,7.786025319248196
204,19.636493537574765
205,45.12838325276947
206,31.1507060565052
207,50.855253133922574
208,0.8925169892606704
209,2.9892010428009
210,-3.531122770160678
211,29.817837212234494
212,17.607598710804936
213,22.035911951213834
214,-50.13182942196751
215,-41.773951794952396
216,-24.458647143095973
217,64.15890935435867
218,56.37709269300079
219,0.6183510161933867
220,-25.450531881302837
221,32.41370121017074
222,-26.862508695572856
223,-43.33661259338284
224,-43.405146669596675
225,-9.602430190891269
226,44.210399005561825
227,0.8248822726306884
228,-18.075801473111156
229,-21.766147654503825
230,-12.044668119400981
231,20.788196999579426
232,8.914456162601468
233,-11.35847206041241
234,52.0503428317604
235,-56.57214301824594
236,54.23974195495224
237,14.647223252802846
238,12.489499006420132
239,-17.459062884445544
240,-18.750543337315563
241,74.79330984130478
242,82.61032340303039
243,33.08703139796829
244,19.89201458170986
245,-73.61513200029755
246,-17.081827607006076
247,4.047834951430318
248,-8.947680395096782
249,-5.5323053710165055
250,-8.591128122061733
251,-11.968910690397266
252,7.660198245197293
253,-76.51624680683041
254,5.018724519759175
255,32.447653520852086
256,45.78257294744229
257,15.336732421070096
258,5.221415150910374
259,-2.6403196491303476
260,-3.7709462773057254
261,-16.657777189277354
262,-29.68102667760128
263,35.860600266605374
264,-1.8285864107313188
265,-17.190254729241374
266,83.15869032219028
267,-29.896424617618564
268,20.264140743762013
269,11.48083946481323
270,38.49257430806732
271,18.99022114649391
272,-48.156174171716216
273,72.08404134586429
274,-22.619886543601993
275,-4.4066480509939225
276,55.58705571666336
277,-14.04596830531979
278,0.3153673000631301
279,-53.117387380451206
280,-66.05370164662624
281,-25.43102337047482
282,-28.5949505977335
283,-52.53304800018692
284,-25.2289403341713
285,9.690230775624272
286,-38.85402359440947
287,-52.72273462172622
288,-65.66749462857867
289,-54.149160977453235
290,-13.726837735623363
291,-44.62729688361311
292,-18.637890588492397
293,20.251040820032117
294,-36.39746112749005
295,47.29466930404281
296,18.34336094930744
297,-8.85200919583464
298,12.379346039145943
299,20.101559529080745
300,-67.55892864987278
301,-39.313502829522136
302,56.80814876034832
303,-7.371395822614673
304,-20.422627832740787
305,38.73370291665172
306,-1.563816618174556
307,1.4798807688055007
308,6.91642978414869
309,1.2841673232612578
310,-25.47550986055309
311,2.5986120440063445
312,-7.439073953777793
313,47.052166555076596
314,-3.451653536409381
315,-29.917754512280467
316,-49.039971303195
317,-16.651200672611836
318,79.06914362683868
319,4.428087700158116
320,-5.25707831606293
321,-17.810829725116733
322,-39.63327203318501
323,-66.00695880875016
324,-15.84940490126634
325,-125.34627046808625
326,-17.19552565738583
327,104.80486712232208
328,-24.302098464221004
329,-55.55156273767376
330,-0.5704359672966035
331,-3.2755541317167314
332,127.52875006571388
333,-1.5253651104869874
334,25.063638940453288
335,-24.302010100335124
336,-13.341425221413616
337,-10.659250283614043
338,-26.823789160698894
339,8.269613731652257
340,-18.089027207345012
341,-26.432244792580846
342,-49.45370551571274
343,-17.012190233916286
344,-19.582594381645563
345,104.95907638594484
346,16.289735231548306
347,36.13168433681106
348,6.760168213397023
349,-9.67767355963612
350,71.79810700193023
